ts_code,name,year,money_cap_ratio,debt_cap_ratio,net_profit_growth,ocf_growth,related_receivable_ratio,restricted_money_ratio,guarantee_ratio
000858.SZ,五粮液,2020,59.889100970685526,,14.668551431110998,-36.40411138,0.04124923697091899,0,
000858.SZ,五粮液,2021,60.710413526716735,0.2654661870576137,17.150074735966538,82.1631862758242,0.02592761402093755,0,
000858.SZ,五粮液,2022,60.47774714186718,0.24600286101066965,14.17451556994369,-8.753728104,0.026482792391728554,0,
000858.SZ,五粮液,2022,60.47774714186718,0.24600286101066965,14.17451556994369,-8.753728104,0.026482792391728554,0,
000858.SZ,五粮液,2023,69.79037658322218,0.008772403647813712,13.187848062169968,70.8577098562722,0.029939645942986044,0,
000858.SZ,五粮液,2023,69.79037658322218,0.008772403647813712,13.187848062169968,70.8577098562722,0.029939645942986044,0,
002304.SZ,洋河股份,2015,13.903579189310811,,19.02803805108751,115.22038629026056,0.5101048803676054,0,
002304.SZ,洋河股份,2015,13.903579189310811,,19.02803805108751,115.22038629026056,0.5101048803676054,0,
002304.SZ,洋河股份,2016,6.33085098968839,,8.610761601385356,26.87789182821183,0.4245332353855256,0,
002304.SZ,洋河股份,2016,6.33085098968839,,8.610761601385356,26.87789182821183,0.4245332353855256,0,
002304.SZ,洋河股份,2017,4.048839935655481,,13.728812498944897,-7.04755784,0.19354078721819293,0,
002304.SZ,洋河股份,2017,4.048839935655481,,13.728812498944897,-7.04755784,0.19354078721819293,0,
002304.SZ,洋河股份,2018,7.294337108057508,,22.453322378933038,31.578169365920473,0.14247991187366177,0,
002304.SZ,洋河股份,2018,7.294337108057508,,22.453322378933038,31.578169365920473,0.14247991187366177,0,
002304.SZ,洋河股份,2019,8.044414562874744,,-9.024644973,-24.941146,0.10282267505147126,0,
002304.SZ,洋河股份,2019,8.044414562874744,,-9.024644973,-24.941146,0.10282267505147126,0,
002304.SZ,洋河股份,2020,13.446611024285232,,1.3464485121416978,-41.47022472,0.07881261265684454,0,
002304.SZ,洋河股份,2020,13.446611024285232,,1.3464485121416978,-41.47022472,0.07881261265684454,0,
002304.SZ,洋河股份,2021,30.90889606124465,0.012451870386598032,0.34019494747316253,284.99549518164196,0.02711782847584726,0,
002304.SZ,洋河股份,2021,30.90889606124465,0.012451870386598032,0.34019494747316253,284.99549518164196,0.02711782847584726,0,
002304.SZ,洋河股份,2022,35.86510622874486,,24.909811484412415,-76.18759272,0.15647176262899828,0,
002304.SZ,洋河股份,2022,35.86510622874486,,24.909811484412415,-76.18759272,0.15647176262899828,0,
002304.SZ,洋河股份,2023,36.985157798656125,,6.804318759325499,68.0606594404961,0.11101328371945168,0,
002304.SZ,洋河股份,2023,36.985157798656125,,6.804318759325499,68.0606594404961,0.11101328371945168,0,
603369.SH,今世缘,2015,26.445134051893408,6.049766275907176,6.1379674504411845,48.378326967174075,0.24678873919376842,0,
603369.SH,今世缘,2015,26.445134051893408,6.049766275907176,6.1379674504411845,48.378326967174075,0.24678873919376842,0,
603369.SH,今世缘,2016,16.149421831931146,,10.056236182503053,31.664185613163852,0.35175529614232376,0,
603369.SH,今世缘,2016,16.149421831931146,,10.056236182503053,31.664185613163852,0.35175529614232376,0,
603369.SH,今世缘,2017,17.848613983510376,,18.79104762056611,8.297141983327103,0.3134894995403325,0,
603369.SH,今世缘,2017,17.848613983510376,,18.79104762056611,8.297141983327103,0.3134894995403325,0,
603369.SH,今世缘,2018,21.974605754191558,,28.445174449229704,11.958001861002748,0.19968885420624868,0,
603369.SH,今世缘,2018,21.974605754191558,,28.445174449229704,11.958001861002748,0.19968885420624868,0,
603369.SH,今世缘,2019,15.972866966148484,,26.71281824665717,16.625932468148324,0.18946148013774994,0,
603369.SH,今世缘,2019,15.972866966148484,,26.71281824665717,16.625932468148324,0.18946148013774994,0,
603369.SH,今世缘,2020,28.702339034710512,,7.46245355607719,-14.42741536,0.18561180304531918,0,
603369.SH,今世缘,2020,28.702339034710512,,7.46245355607719,-14.42741536,0.18561180304531918,0,
603369.SH,今世缘,2021,27.42022938999527,,29.498870746083412,170.30657626929897,0.18035109193749893,0,
603369.SH,今世缘,2022,29.593927263179342,3.3010317083542433,23.343100011362374,-8.080245108,0.26427180119335325,0,
603369.SH,今世缘,2022,29.593927263179342,3.3010317083542433,23.343100011362374,-8.080245108,0.26427180119335325,0,
603369.SH,今世缘,2023,29.852352387437755,,25.30191856665783,0.7400041017531288,0.2154641610263705,0,
603369.SH,今世缘,2023,29.852352387437755,,25.30191856665783,0.7400041017531288,0.2154641610263705,0,
600702.SH,舍得酒业,2015,8.187207435020817,,-46.76275537,181.64483637198018,0.5902058637993152,0,
600702.SH,舍得酒业,2015,8.187207435020817,,-46.76275537,181.64483637198018,0.5902058637993152,0,
600702.SH,舍得酒业,2016,13.65080351380979,,1025.1063264880654,90.61504627149904,1.4649806368987237,0,
600702.SH,舍得酒业,2016,13.65080351380979,,1025.1063264880654,90.61504627149904,1.4649806368987237,0,
600702.SH,舍得酒业,2017,24.20221521903526,,79.01992844467728,84.80500103290221,0.37867059820832466,0,
600702.SH,舍得酒业,2017,24.20221521903526,,79.01992844467728,84.80500103290221,0.37867059820832466,0,
600702.SH,舍得酒业,2018,18.812490236424377,,138.05287135344045,4.134380071050431,1.516267587707873,0,
600702.SH,舍得酒业,2018,18.812490236424377,,138.05287135344045,4.134380071050431,1.516267587707873,0,
600702.SH,舍得酒业,2019,27.71468439161435,,48.60845669555134,50.638458229421914,1.4396482285332453,0,
600702.SH,舍得酒业,2019,27.71468439161435,,48.60845669555134,50.638458229421914,1.4396482285332453,0,
600702.SH,舍得酒业,2020,20.8810638779574,,14.41688360887915,49.36783832256708,13.47304790675388,0,
600702.SH,舍得酒业,2020,20.8810638779574,,14.41688360887915,49.36783832256708,13.47304790675388,0,
600702.SH,舍得酒业,2021,24.375383690217628,,114.34849314281894,123.49793437695257,0.7543528401852659,0,
600702.SH,舍得酒业,2022,24.985102454111278,,35.30572540940527,-53.28519247,0.7275117992867353,0,
600702.SH,舍得酒业,2022,24.985102454111278,,35.30572540940527,-53.28519247,0.7275117992867353,0,
600702.SH,舍得酒业,2023,21.784904362534437,,5.094359541423245,-31.27535586,0.6788800840603364,0,
600702.SH,舍得酒业,2023,21.784904362534437,,5.094359541423245,-31.27535586,0.6788800840603364,0,
600779.SH,水井坊,2015,20.295302376703372,,121.84018902669212,321.0249473226005,3.569306952746375,0,
600779.SH,水井坊,2015,20.295302376703372,,121.84018902669212,321.0249473226005,3.569306952746375,0,
600779.SH,水井坊,2016,32.896363484763725,,155.5219518630111,63.18346945229118,0.1899058883631375,0,
600779.SH,水井坊,2016,32.896363484763725,,155.5219518630111,63.18346945229118,0.1899058883631375,0,
600779.SH,水井坊,2017,36.91687383186461,,49.24382208358908,60.09834879884455,0.10845570975197344,0,
600779.SH,水井坊,2017,36.91687383186461,,49.24382208358908,60.09834879884455,0.10845570975197344,0,
600779.SH,水井坊,2018,32.07862417162622,,72.71850586560295,-29.49452169,0.128520579100677,0,
600779.SH,水井坊,2018,32.07862417162622,,72.71850586560295,-29.49452169,0.128520579100677,0,
600779.SH,水井坊,2019,31.507845389299007,0.0966297369400658,42.597537067667716,101.2876183874921,0.1305288508625661,0,
600779.SH,水井坊,2019,31.507845389299007,0.0966297369400658,42.597537067667716,101.2876183874921,0.1305288508625661,0,
600779.SH,水井坊,2020,30.456872244805556,,-11.49190498,-2.582843093,0.1005654530416987,0,
600779.SH,水井坊,2020,30.456872244805556,,-11.49190498,-2.582843093,0.1005654530416987,0,
600779.SH,水井坊,2021,32.0812911985618,0.08950366728198425,63.95918501184767,92.69683865456025,0.26261497082321505,0,
600779.SH,水井坊,2022,27.12634218089344,0.08905638159551227,1.398115699068836,-19.36054373,0.43096052836270693,0,
600779.SH,水井坊,2022,27.12634218089344,0.08905638159551227,1.398115699068836,-19.36054373,0.43096052836270693,0,
600779.SH,水井坊,2023,27.88777985968709,0.06577682044910318,4.355593991429851,31.979985160529495,0.3109156550622959,0,
600779.SH,水井坊,2023,27.88777985968709,0.06577682044910318,4.355593991429851,31.979985160529495,0.3109156550622959,0,
603589.SH,口子窖,2015,17.856135529630397,,43.4115458086864,411.08308371087,0.07731671634375785,0,
603589.SH,口子窖,2015,17.856135529630397,,43.4115458086864,411.08308371087,0.07731671634375785,0,
603589.SH,口子窖,2016,10.405609010471327,,29.413302717005717,19.298093312596954,0.060968605220627144,0,
603589.SH,口子窖,2016,10.405609010471327,,29.413302717005717,19.298093312596954,0.060968605220627144,0,
603589.SH,口子窖,2017,17.61002431459454,,42.14599590731031,145.25582804974312,0.04133026061344591,0,
603589.SH,口子窖,2017,17.61002431459454,,42.14599590731031,145.25582804974312,0.04133026061344591,0,
603589.SH,口子窖,2018,14.38300709718824,,37.62364254593103,-28.62754713,0.06922828283136202,0,
603589.SH,口子窖,2018,14.38300709718824,,37.62364254593103,-28.62754713,0.06922828283136202,0,
603589.SH,口子窖,2019,16.136616914182504,,12.236342580523862,15.83515105255408,0.021636298934097783,0,
603589.SH,口子窖,2019,16.136616914182504,,12.236342580523862,15.83515105255408,0.021636298934097783,0,
603589.SH,口子窖,2020,15.340273100954741,,-25.83783539,-61.54790807,0.0367859969652463,0,
603589.SH,口子窖,2020,15.340273100954741,,-25.83783539,-61.54790807,0.0367859969652463,0,
603589.SH,口子窖,2021,17.052630959776263,,35.379154498469106,57.50983274698027,0.02940732550612395,0,
603589.SH,口子窖,2022,14.56137360921907,,-10.24476491,5.547326717225228,0.020427462984036502,0,
603589.SH,口子窖,2022,14.56137360921907,,-10.24476491,5.547326717225228,0.020427462984036502,0,
603589.SH,口子窖,2023,12.085710094423114,,11.037895052072784,9.835462495363602,0.023590763330513655,0,
603589.SH,口子窖,2023,12.085710094423114,,11.037895052072784,9.835462495363602,0.023590763330513655,0,
600519.SH,贵州茅台,2015,42.6420925387812,,0.9986182943557554,38.02738312343684,0.07280081934037587,0,
600519.SH,贵州茅台,2015,42.6420925387812,,0.9986182943557554,38.02738312343684,0.07280081934037587,0,
600519.SH,贵州茅台,2016,59.197977107962274,,7.838904606209705,114.78847821648218,0.1017510514237723,0,
600519.SH,贵州茅台,2016,59.197977107962274,,7.838904606209705,114.78847821648218,0.1017510514237723,0,
600519.SH,贵州茅台,2017,65.2765720387001,,61.9737571575102,-40.84833939,0.032621938007548916,0,
600519.SH,贵州茅台,2017,65.2765720387001,,61.9737571575102,-40.84833939,0.032621938007548916,0,
600519.SH,贵州茅台,2018,70.11393362117401,,30.00168737648779,86.81518077049299,0.04258682616114775,0,
600519.SH,贵州茅台,2018,70.11393362117401,,30.00168737648779,86.81518077049299,0.04258682616114775,0,
600519.SH,贵州茅台,2019,7.239753883200938,,17.051782895444138,9.243340724485165,0.05394871991140896,0,
600519.SH,贵州茅台,2019,7.239753883200938,,17.051782895444138,9.243340724485165,0.05394871991140896,0,
600519.SH,贵州茅台,2020,16.912745368192578,,13.325126564362138,14.285265525950248,0.020563106202693967,0,
600519.SH,贵州茅台,2020,16.912745368192578,,13.325126564362138,14.285265525950248,0.020563106202693967,0,
600519.SH,贵州茅台,2021,20.304350067861453,,12.340886403369367,23.92070878569421,0.01683559813214318,0,
600519.SH,贵州茅台,2022,22.909741280566788,,19.550650273047772,-42.68412524,0.01552395347268635,0,
600519.SH,贵州茅台,2022,22.909741280566788,,19.550650273047772,-42.68412524,0.01552395347268635,0,
600519.SH,贵州茅台,2023,25.32828106670711,,19.161845117737066,81.45993386100507,0.012296584751924706,0,
600519.SH,贵州茅台,2023,25.32828106670711,,19.161845117737066,81.45993386100507,0.012296584751924706,0,
