ts_code,name,year,core_profit_margin,rd_ratio,rd_note,anomaly,core_profit,net_operate_cash_flow,core_profit_cash_ratio,revenue
858,五粮液,2018,46.46739857132831,0.2100477342230725,,,1860098.7750230008,1231735.903,0.6621884386084653,4003018.96
858,五粮液,2019,47.87683286723062,0.25212529264396805,,,2399496.1787020005,2311207.204,0.9632052030673538,5011810.588
858,五粮液,2020,48.11932194964732,0.22908722655007974,,,2758250.514,1469832.759,0.5328858824423457,5732105.945315001
858,五粮液,2021,48.71145350235159,0.2679569001086661,,,3225139.236,2677494.187,0.8301949128382624,6620905.361
858,五粮液,2022,49.91253514559173,0.31876163133826785,,,3691962.379,2443113.626,0.6617384944528069,7396864.07
858,五粮液,2023,49.979315790396576,0.38649834890588247,,,4161880.948965001,4174247.991,1.0029715030318382,8327206.732
858,五粮液,2024,49.17703004558703,0.45422239673338427,,,4385370.423695999,3393975.519,0.7739313196757391,8917517.832
2304,洋河股份,2013,44.343388087056034,0,,,666198.4313909998,318001.394,0.4773373503207203,1502362.494
2304,洋河股份,2014,40.854384301097696,0,,,599424.2991350001,271180.41321599996,0.45240143518927606,1467221.473
2304,洋河股份,2015,40.9536070043992,0,,,657405.4871,583635.5329,0.8877862207080206,1605244.41
2304,洋河股份,2016,42.06499109196948,0,,,722807.3531010002,740504.4601,1.0244838502058333,1718310.962
2304,洋河股份,2017,41.1651006120572,0,,,819924.0962190002,688316.9799,0.8394886588955082,1991794.224
2304,洋河股份,2018,40.71267525464784,0.11409537890958198,,,983610.1728,905674.8816280001,0.9207660785226683,2415980.199
2304,洋河股份,2019,37.48471032038809,0.6916989331122668,,,866889.2868,679789.1871,0.7841707095901943,2312647.689
2304,洋河股份,2020,34.72697560862404,1.232612960382641,,,732775.6879700001,397879.08358000003,0.5429752789455117,2110105.113
2304,洋河股份,2021,38.315473810495575,1.0195514230713294,,,971304.0891,1531816.5480530001,1.5770720676133447,2535017.82
2304,洋河股份,2022,40.98712537155762,0.8423047693467869,,,1233913.1543019998,364762.3952,0.29561431770726104,3010489.619
2304,洋河股份,2023,39.168848721937216,0.8596012059701165,,,1297518.154,613022.0868,0.4724574256182205,3312627.755
2304,洋河股份,2024,32.42838382666721,0.3629149793056045,,,936411.6424,462871.1237,0.4943030423475649,2887629.699
600519,贵州茅台,2013,70.09078747768467,0,,,2167333.4045090005,1265502.486,0.5838983903257349,3092180.132
600519,贵州茅台,2014,68.14584171768703,0,,,2151631.936,1263252.2436600002,0.5871135404154768,3157392.853
600519,贵州茅台,2015,65.65156808105084,0,,,2144152.884,1743634.014,0.8132041454815419,3265958.373
600519,贵州茅台,2016,59.46163325708827,0,,,2310809.2889809995,3745124.965,1.6206984204899457,3886218.999
600519,贵州茅台,2017,62.21857113077019,0,,,3622232.145,2215303.608,0.6115852103277668,5821786.131
600519,贵州茅台,2018,65.09133794111631,0.02981252322051784,,,4793252.728,4138523.441,0.8634060575011179,7363887.239
600519,贵州茅台,2019,65.27382049908884,0.05699295814558605,,,5576314.644,4521061.263255999,0.8107615068440515,8542957.347
600519,贵州茅台,2020,67.13504612212438,0.053097860265736305,,,6372148.475543001,5166906.869,0.8108578902601141,9491538.092
600519,贵州茅台,2021,67.41422004866456,0.05831351661659129,,,7158726.466,6402867.615,0.894414341080075,10619015.484376
