ts_code,name,year,goodwill_to_equity_ratio,amortization_radical_index,amortization_before_margin,amortization_impact_diff,core_profit_margin,intangible_return_ratio,note,anomaly
600779,水井坊,2020,0,1.057544696860246,32.48103717184031,0.4335027321911511,32.04753443964916,784.5018883356632,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600779,水井坊,2021,0,1.1884200579814597,36.21759851554261,0.31503766686252277,35.90256084868009,1391.0725475401214,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600779,水井坊,2022,0,1.5484681986111775,34.10004497748067,0.3961522722018671,33.703892705278804,1211.5442165319723,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600779,水井坊,2023,0,1.5548592794282212,33.92712416975803,0.4080539488987611,33.51907022085927,1017.1147999054997,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600779,水井坊,2024,0,1.5761003601975077,34.38496543353751,0.4931628518101263,33.89180258172738,1122.8123012164588,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2013,0,0.3506923937393961,24.603583118657895,0.08516309016079404,24.5184200284971,691.3276380561421,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2014,0,0.25551428006061166,13.109547278941031,0.14086112446269894,12.968686154478332,216.38497410057923,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2015,0,0.23506537895031424,18.943842197790218,0.13363163027842617,18.810210567511792,338.64452084822466,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2016,0,0.25507260126684544,21.84491124190748,0.13279173230393226,21.712119509603546,413.2509896618651,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2017,0,0.5842123830572354,22.871917656682456,0.22394638996538418,22.64797126671707,593.8635495216182,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2018,0,0.3495729808220779,23.41192617747473,0.0857914025634301,23.3261347749113,980.3172378523277,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2019,0,0.38473871905229584,24.775361996942355,0.07229619938082266,24.703065797561532,936.148645375839,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2020,0,0.3475654522603121,30.650870873976434,0.07788433367158021,30.572986540304854,1261.8587081436017,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2021,0,0.31845401053640904,34.673257339242035,0.054048793284700025,34.619208545957335,1903.3809603291036,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2022,0,0.43627665177025177,40.165795114985336,0.0604535642051971,40.10534155078014,977.0866633404106,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2023,0,0.2497095080488899,43.033329244309535,0.08415054152288093,42.949178702786654,1099.9504155585805,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
600809,山西汾酒,2024,0,0.2687340629861569,45.070086260710895,0.09303528020257801,44.97705098050832,1321.5112347900624,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2011,0,0.896446916498672,32.427870207840236,0.9244868667555188,31.503383341084717,305.4787674215745,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2012,0,0.9250239016871287,35.774575162939804,0.8247093276580415,34.94986583528176,467.9674275899102,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2013,0,1.1198026306002895,36.97469620209344,0.8623624371321199,36.11233376496132,498.7130946955985,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2014,0,1.243640750264304,36.28646639787992,0.9439450969529233,35.342521300927,517.0424741691094,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2015,0,1.4545776994879962,35.37979519178845,0.9839538610336689,34.395841330754784,560.3884557953326,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2016,0,1.7506865927740118,37.23766164897897,1.0200871578109059,36.217574491168065,733.715916883752,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2017,0,1.704861798024356,37.93965538859212,0.7281460887308242,37.2115092998613,985.3739179687719,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2018,0,0.8276062043145856,36.56770996723147,0.24696543852631692,36.320744528705156,1269.3014544904738,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2019,0,0.7726173833026596,33.8323192477633,0.16960867204033292,33.66271057572297,1267.83830356544,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2020,0,0.6583456628989428,32.263129388190016,0.1662802446158409,32.096849143574175,956.0710932788421,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
603369,今世缘,2021,0,0.557586406919209,38.91871560378495,0.14960530016039542,38.76911030362456,1461.6565612689815,行业平均摊销率假设=10.0%（经验值二级替代）; 期初无形资产用上年账面价值替代,
